trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
coffee_table/case515,7046,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],18,16
coffee_table/case515,7047,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],19,16
coffee_table/case515,7048,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],20,16
coffee_table/case515,7049,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],21,16
coffee_table/case515,7050,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],22,16
coffee_table/case515,7051,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],23,16
coffee_table/case515,7052,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],24,16
coffee_table/case515,7053,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],25,16
coffee_table/case515,7054,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],26,16
coffee_table/case515,7055,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],27,16
coffee_table/case515,7056,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],28,16
coffee_table/case515,7057,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],29,16
coffee_table/case515,7058,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],30,16
coffee_table/case515,7059,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],31,16
coffee_table/case515,7060,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],32,16
coffee_table/case515,7061,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],33,16
coffee_table/case515,7062,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],34,16
coffee_table/case515,7063,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],35,16
coffee_table/case515,7064,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],36,16
coffee_table/case515,7065,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],37,16
coffee_table/case515,7066,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],38,16
coffee_table/case515,7067,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],39,16
coffee_table/case515,7068,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],40,16
coffee_table/case515,7069,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],41,16
coffee_table/case515,7070,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],42,16
coffee_table/case515,7071,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],43,16
