trajectory_id,scene,case,source_path,source_relative_path,visual_relative_path,full_instruction,num_frames,num_steps,boundary_start_ok,boundary_contiguous,positive_intervals,terminal_match,step_text_count_match,hdf5_readable,state_action_length_match,state_time_monotonic,robot_qpos_prefix_verified,annotation_valid,invalid_reason,source_sha256,state_width,state_dtype,action_dim,action_dtype
kitchen_table/case83,kitchen_table,case83,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case83/demo.hdf5,RoboCerebra_trainset/kitchen_table/case83/demo.hdf5,RoboCerebra_trainset/kitchen_table/case83/case83.mp4,Prepare a simple dessert by transferring chocolate pudding from the kitchen table into an Akita black bowl using available kitchen tools.,1994,6,True,True,True,True,True,True,True,True,True,True,,c781ba2c50c615c50595b15a65bfc20bcc3d2105a3d6cacf7dbc8922ec8f9008,110,float64,7,float64
kitchen_table/case84,kitchen_table,case84,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case84/demo.hdf5,RoboCerebra_trainset/kitchen_table/case84/demo.hdf5,RoboCerebra_trainset/kitchen_table/case84/case84.mp4,Prepare a light snack by combining cream cheese and tomato sauce in a white bowl from the kitchen table.,1081,6,True,True,True,True,True,True,True,True,True,True,,d983d0bce2b99a07829afb70b35ffc510df7cad723996069d915c10da0361bdf,71,float64,7,float64
kitchen_table/case85,kitchen_table,case85,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case85/demo.hdf5,RoboCerebra_trainset/kitchen_table/case85/demo.hdf5,RoboCerebra_trainset/kitchen_table/case85/case85.mp4,"Prepare a meal by transferring butter and new_salad_dressing to their respective cooking and serving objects (a chefmate_8_frypan and an akita_black_bowl), heating the butter on a flat_stove, and ensuring the process is completed with the required tools and objects.",1965,7,True,True,True,True,True,True,True,True,True,True,,d0f756c55db5d230b3b3a090babc768df72bccc4d8632c5cefc96220a89ac68d,86,float64,7,float64
kitchen_table/case86,kitchen_table,case86,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case86/demo.hdf5,RoboCerebra_trainset/kitchen_table/case86/demo.hdf5,RoboCerebra_trainset/kitchen_table/case86/case86.mp4,"The task involves preparing to cook with the frypan by using a white bowl to hold butter and transfer it to the cook region of a flat stove for melting, while placing a chefmate 8 frypan on the stove for further cooking.",2608,7,True,True,True,True,True,True,True,True,True,True,,d82d2d46ed5d9a2c108068185170aeb46c5724c9265d3b28a666852321d296b2,73,float64,7,float64
kitchen_table/case87,kitchen_table,case87,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case87/demo.hdf5,RoboCerebra_trainset/kitchen_table/case87/demo.hdf5,RoboCerebra_trainset/kitchen_table/case87/case87.mp4,"Organize butter, cream cheese, salad dressing, and a plate for a light snack by transferring them between the kitchen table and plate, while also moving a porcelain mug.",1495,6,True,True,True,True,True,True,True,True,True,True,,b1d79ee4f406d316e25beb283afb1dcae5e91dd04d468f3db3b85b772db1c843,97,float64,7,float64
kitchen_table/case88,kitchen_table,case88,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case88/demo.hdf5,RoboCerebra_trainset/kitchen_table/case88/demo.hdf5,RoboCerebra_trainset/kitchen_table/case88/case88.mp4,"Prepare a quick snack by mixing cream cheese and cookies in the akita_black_bowl, heating the mixture in the microwave, and using additional tools like the chefmate_8_frypan and kitchen surfaces.",2369,9,True,True,True,True,True,True,True,True,True,True,,cb582e52c1dbf083a423474fa3c3923ceeec2ea8206d50aefaa243f9fbfdcc15,86,float64,7,float64
kitchen_table/case89,kitchen_table,case89,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case89/demo.hdf5,RoboCerebra_trainset/kitchen_table/case89/demo.hdf5,RoboCerebra_trainset/kitchen_table/case89/case89.mp4,"The task involves preparing a salad bowl by pouring new_salad_dressing into a white_bowl placed on the bottom region of a wooden_two_layer_shelf, and setting up a coffee assembly by placing a white_yellow_mug on the top region of the shelf and a moka_pot on a chefmate_8_frypan, with all objects initially picked up from the kitchen_table.",3201,9,True,True,True,True,True,True,True,True,True,True,,6a37ea03e723f93b55f6a5d8325d218d0074d2cd1d8d05c93cbcc19e6540d5e9,97,float64,7,float64
kitchen_table/case90,kitchen_table,case90,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case90/demo.hdf5,RoboCerebra_trainset/kitchen_table/case90/demo.hdf5,RoboCerebra_trainset/kitchen_table/case90/case90.mp4,"Brew coffee using a moka pot by retrieving it from the short cabinet, heating it on the flat stove until brewing is complete, and pouring the coffee into a white-yellow mug from the kitchen table.",1960,5,True,True,True,True,True,True,True,True,True,True,,2800070eea83b449f3abf23b435efc18da9c21726c8c166d7160b3499c89f944,66,float64,7,float64
kitchen_table/case91,kitchen_table,case91,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case91/demo.hdf5,RoboCerebra_trainset/kitchen_table/case91/demo.hdf5,RoboCerebra_trainset/kitchen_table/case91/case91.mp4,"Set up a hot beverage and condiment station by arranging the moka_pot, white_yellow_mug, glazed_rim_porcelain_ramekin, bbq_sauce, and ketchup in their designated locations using the short_cabinet, microwave, kitchen_table, and bowl_drainer.",4488,12,True,True,True,True,True,True,True,True,True,True,,fa1bef2203232db90e792f69255eef5d983502cf93a0ba3cfca0a4ce9d3de539,105,float64,7,float64
kitchen_table/case92,kitchen_table,case92,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case92/demo.hdf5,RoboCerebra_trainset/kitchen_table/case92/demo.hdf5,RoboCerebra_trainset/kitchen_table/case92/case92.mp4,"Summarize: Brew coffee using a moka pot and store popcorn in a white storage box while interacting with objects such as a moka pot, flat stove, porcelain mug, and kitchen table.",3222,10,True,True,True,True,True,True,True,True,True,True,,96fbbd0846827a1c062525c58469230320c0681aebb519f7188c6aacd24314f9,73,float64,7,float64
kitchen_table/case93,kitchen_table,case93,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case93/demo.hdf5,RoboCerebra_trainset/kitchen_table/case93/demo.hdf5,RoboCerebra_trainset/kitchen_table/case93/case93.mp4,"Organize kitchen table items — red_coffee_mug, white_bowl, and butter — into their respective storage locations in the white_cabinet and short_fridge for proper arrangement.",2887,10,True,True,True,True,True,True,True,True,True,True,,2614f8a238a778c76ca6690498f5bc6a77c685ce62ac9837792b0ee146c7bb8f,79,float64,7,float64
kitchen_table/case94,kitchen_table,case94,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case94/demo.hdf5,RoboCerebra_trainset/kitchen_table/case94/demo.hdf5,RoboCerebra_trainset/kitchen_table/case94/case94.mp4,Prepare a mixed bowl by combining cream cheese from the wooden cabinet and salad dressing from the short cabinet into an Akita black bowl.,1668,5,True,True,True,True,True,True,True,True,True,True,,1c57aac7c302ea5192dc479a2acad0cf627243cf70e0680870075438611491e4,83,float64,7,float64
kitchen_table/case95,kitchen_table,case95,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case95/demo.hdf5,RoboCerebra_trainset/kitchen_table/case95/demo.hdf5,RoboCerebra_trainset/kitchen_table/case95/case95.mp4,"The task involves using a robotic arm to rearrange various objects (white_yellow_mug, orange_juice, butter, chefmate_8_frypan, and wine_bottle) on and around the kitchen_table, perform actions like pouring orange juice into the mug, and organizing items on the wooden_shelf and dining_set_group.",2729,9,True,True,True,True,True,True,True,True,True,True,,b4b230bb7ed9d0eabce2b6147084004ca35af798d12819a8b9a418dde7b443c9,97,float64,7,float64
kitchen_table/case96,kitchen_table,case96,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case96/demo.hdf5,RoboCerebra_trainset/kitchen_table/case96/demo.hdf5,RoboCerebra_trainset/kitchen_table/case96/case96.mp4,Warm up the chocolate_pudding in the akita_black_bowl using the microwave and organize the cookies from the kitchen_table onto the wooden_tray while accessing the bowl_drainer and short_cabinet as needed.,2474,8,True,True,True,True,True,True,True,True,True,True,,66bb9af983d327b59a5ad858cba8e26a9ee059ab38b734085304f8b83e75a833,92,float64,7,float64
kitchen_table/case97,kitchen_table,case97,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case97/demo.hdf5,RoboCerebra_trainset/kitchen_table/case97/demo.hdf5,RoboCerebra_trainset/kitchen_table/case97/case97.mp4,"The task involves using a robotic arm to sequentially manipulate and organize various kitchen items—cream cheese, new salad dressing, moka pot—by moving them between specific locations (kitchen table, short cabinet, basket) and activating the flat stove, with steps including grasping, transporting, releasing, pouring, and verifying functionality for efficient kitchen item activation and positioning.",3272,9,True,True,True,True,True,True,True,True,True,True,,164cdbf67f6618c25953ff73acffe2e0332b563639a15f996fb748a9a6faf9fc,92,float64,7,float64
kitchen_table/case98,kitchen_table,case98,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case98/demo.hdf5,RoboCerebra_trainset/kitchen_table/case98/demo.hdf5,RoboCerebra_trainset/kitchen_table/case98/case98.mp4,The task involves heating chocolate pudding in a microwave using a white bowl and pouring wine from a wine bottle onto the kitchen table.,2616,8,True,True,True,True,True,True,True,True,True,True,,65de2ccd19caf104af61d8dd4992f05cd55b5d5a4eaec20a1a5c6b85f8a060fd,73,float64,7,float64
kitchen_table/case99,kitchen_table,case99,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case99/demo.hdf5,RoboCerebra_trainset/kitchen_table/case99/demo.hdf5,RoboCerebra_trainset/kitchen_table/case99/case99.mp4,"Design a robotic arm scene to organize kitchen items by interacting with a microwave, porcelain mug, chocolate pudding, wine bottle, kitchen table, countertop, and wooden shelf to perform tasks such as opening, picking, placing, pouring, and arranging them in specified locations.",2546,7,True,True,True,True,True,True,True,True,True,True,,3245d589fc51861fe4e5911e1278654e3e91968a013e815bbaa44fa40278aba4,73,float64,7,float64
kitchen_table/case100,kitchen_table,case100,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case100/demo.hdf5,RoboCerebra_trainset/kitchen_table/case100/demo.hdf5,RoboCerebra_trainset/kitchen_table/case100/case100.mp4,"Organize items by retrieving, using, and placing a wooden tray, tomato sauce, a frypan, butter, and cookies onto designated locations (rack or tray) from the kitchen table and cabinet for a cooking activity.",5308,13,True,True,True,True,True,True,True,True,True,True,,eb831ec5ced1b53fa341a4ef474fa442b71c38e477d5977ae24579f8a6b10354,116,float64,7,float64
kitchen_table/case101,kitchen_table,case101,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case101/demo.hdf5,RoboCerebra_trainset/kitchen_table/case101/demo.hdf5,RoboCerebra_trainset/kitchen_table/case101/case101.mp4,"The task involves preparing and organizing food items (cream_cheese, chocolate_pudding, wine_bottle) and tableware (white_yellow_mug) by transferring them between specified locations (kitchen_table, white_bowl, microwave, wine_rack, table) to arrange them appropriately.",2356,7,True,True,True,True,True,True,True,True,True,True,,97b4cdb55a2978b3fdec1c93420fb7df2ae8410640c326c0421b9ad6254ac27a,99,float64,7,float64
kitchen_table/case102,kitchen_table,case102,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case102/demo.hdf5,RoboCerebra_trainset/kitchen_table/case102/demo.hdf5,RoboCerebra_trainset/kitchen_table/case102/case102.mp4,Prepare a dessert serving by transferring chocolate pudding and butter into a white bowl and set up a beverage by pouring orange juice into a red coffee mug.,2851,10,True,True,True,True,True,True,True,True,True,True,,c35ff37a2a75611bc200744c05467cd2b85bb4621f9be85f4003a1ccff6bd522,103,float64,7,float64
kitchen_table/case103,kitchen_table,case103,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case103/demo.hdf5,RoboCerebra_trainset/kitchen_table/case103/demo.hdf5,RoboCerebra_trainset/kitchen_table/case103/case103.mp4,"Organize kitchen items by storing the butter in the short_fridge middle_region, the plate in the white_storage_box top_side, and placing the moka_pot onto the bowl_drainer right_region.",2599,7,True,True,True,True,True,True,True,True,True,True,,fc549c8c29ab1823f2a0fff54c9938c3fc188dcf68aa9a8b1fe9412615e27124,73,float64,7,float64
kitchen_table/case104,kitchen_table,case104,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case104/demo.hdf5,RoboCerebra_trainset/kitchen_table/case104/demo.hdf5,RoboCerebra_trainset/kitchen_table/case104/case104.mp4,"Prepare a mixed condiment and snack arrangement by pouring salad dressing into a porcelain ramekin, ketchup into a frypan, wine into a mug, and placing cookies on a rack for casual snacking.",3660,11,True,True,True,True,True,True,True,True,True,True,,15e254057a47c9cd0c5d8ff1d03cab7ab901ca1506a0a8e8b6d191d27b9cbd2f,136,float64,7,float64
kitchen_table/case105,kitchen_table,case105,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case105/demo.hdf5,RoboCerebra_trainset/kitchen_table/case105/demo.hdf5,RoboCerebra_trainset/kitchen_table/case105/case105.mp4,"Organize kitchen items by categorizing plates into the dining set group, storing the wine bottle on the wine rack, and regrouping the chefmate 8"" frypan, moka pot, and BBQ sauce into a tool group on the kitchen table.",3149,8,True,True,True,True,True,True,True,True,True,True,,4887268848993201020cff6b5a850158050fe3d560818cdec414c328322fac06,97,float64,7,float64
kitchen_table/case106,kitchen_table,case106,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case106/demo.hdf5,RoboCerebra_trainset/kitchen_table/case106/demo.hdf5,RoboCerebra_trainset/kitchen_table/case106/case106.mp4,"The task involves warming cookies in a microwave and preparing a milk drink in a red coffee mug using objects such as cookies, microwave, red_coffee_mug, milk, and kitchen_table.",4540,10,True,True,False,True,True,True,True,True,True,False,nonpositive_interval;frame_assignment_not_exact,0e869cce8345a1c09a382ab3178fcf5e50f9ec0294a8d157fbb88343ee0b5e46,73,float64,7,float64
kitchen_table/case107,kitchen_table,case107,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case107/demo.hdf5,RoboCerebra_trainset/kitchen_table/case107/demo.hdf5,RoboCerebra_trainset/kitchen_table/case107/case107.mp4,"Organize the cooking setup by storing popcorn in a white storage box and arranging a frypan, wine bottle, and coffee mug on a rack after pouring the wine bottle's contents onto the rack.",3654,9,True,True,True,True,True,True,True,True,True,True,,98ffe36815228d4edd7788945b9899589c1fe105100e5fd1a22e09d354646d48,97,float64,7,float64
kitchen_table/case108,kitchen_table,case108,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case108/demo.hdf5,RoboCerebra_trainset/kitchen_table/case108/demo.hdf5,RoboCerebra_trainset/kitchen_table/case108/case108.mp4,"Mix cookies, new_salad_dressing, and orange_juice in a white_bowl by sequentially retrieving the bowl from a short_cabinet, placing ingredients from the kitchen_table into the bowl, and combining them.",2307,10,True,True,True,True,True,True,True,True,True,True,,c9cc529260ce316d6d27d9c40754bbd580e4ffcc413d6b7b816e7d7b245ad7f9,90,float64,7,float64
kitchen_table/case109,kitchen_table,case109,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case109/demo.hdf5,RoboCerebra_trainset/kitchen_table/case109/demo.hdf5,RoboCerebra_trainset/kitchen_table/case109/case109.mp4,"Arrange serving utensils and snack items by organizing a plate in the wooden cabinet, placing an Akita black bowl in the bowl drainer, and transferring popcorn into a basket for snack preparation.",2038,6,True,True,True,True,True,True,True,True,True,True,,5f4ab5d866f2f5f465186c1813d1ebfbd0c8b25dd5c07d9b36b8086953e23d9e,90,float64,7,float64
kitchen_table/case110,kitchen_table,case110,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case110/demo.hdf5,RoboCerebra_trainset/kitchen_table/case110/demo.hdf5,RoboCerebra_trainset/kitchen_table/case110/case110.mp4,Heat macaroni and cheese in the microwave and place cookies on a plate retrieved from the short cabinet.,3492,9,True,True,True,True,True,True,True,True,True,True,,16a2c44ec870ae01548d081740f0935358c863eeba250601c620bd8cff88ee5d,79,float64,7,float64
kitchen_table/case111,kitchen_table,case111,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case111/demo.hdf5,RoboCerebra_trainset/kitchen_table/case111/demo.hdf5,RoboCerebra_trainset/kitchen_table/case111/case111.mp4,"The task involves transferring chocolate pudding into a black bowl, wine into a porcelain mug, and relocating cream cheese from a kitchen table to a basket to prepare and organize pudding and wine for serving.",2773,8,True,True,True,True,True,True,True,True,True,True,,1f733f27024d2c43ecbed8f3c712ef913dd83dbc92493978035d6add0355e222,110,float64,7,float64
